sl_no,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
1903,Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,1935,1935,2025-05-06
1909,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-06
1911,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-07
1904,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-10
1913,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-11
1914,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-12
1915,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-15
1916,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-16
1917,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-17
1918,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-18
1919,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-19
1920,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-20
1921,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-21
1922,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-22
1923,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-23
1924,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-24
1925,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-25
1926,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-27
1927,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-28
1928,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-29
1929,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-03-31
1905,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-01
1906,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-02
1907,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-03
1908,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-04
1910,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-07
1912,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-09
1936,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-11
1937,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-12
1938,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-13
1939,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-14
1940,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-15
1941,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-16
1942,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-17
1943,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-18
1944,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-21
1945,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-22
1946,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-23
1947,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-24
1948,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-26
1949,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-28
1950,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-29
1951,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-04-30
1930,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-01
1931,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-02
1932,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-03
1933,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-05
1934,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-06
1935,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-07
37,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-08
37,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-08
37,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-08
37,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-08
37,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-08
19,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
19,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
19,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
19,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
38,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
39,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,2300,2300,2300,2025-05-09
1994,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,2049,2060,2050,2025-03-06
2037,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2420,2420,2420,2025-03-06
1990,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1901,1905,1903,2025-03-07
2027,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2170,2355,2350,2025-03-07
1978,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1809,1820,1810,2025-03-08
1980,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1839,2039,1989,2025-03-10
2030,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2300,2300,2300,2025-03-10
1983,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1860,2300,1865,2025-03-11
2023,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2020,2269,2081,2025-03-11
1982,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1848,1929,1929,2025-03-12
2025,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2090,2297,2290,2025-03-12
1995,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,2059,2169,2139,2025-03-13
1991,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1936,2074,2039,2025-03-15
2031,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2300,2300,2300,2025-03-15
1986,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1880,2096,1984,2025-03-17
2036,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2380,2380,2380,2025-03-17
1984,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1869,2119,2039,2025-03-18
2026,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2109,2189,2189,2025-03-18
1979,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1829,2089,1959,2025-03-19
2020,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1930,2320,2320,2025-03-19
1993,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1997,2103,2083,2025-03-20
2035,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2359,2359,2359,2025-03-20
1992,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1969,2109,2059,2025-03-21
2028,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2289,2289,2289,2025-03-21
1988,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1889,2069,1940,2025-03-22
2032,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2300,2300,2300,2025-03-22
1985,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1880,2089,1939,2025-03-24
2034,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2300,2300,2300,2025-03-24
1987,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1889,2059,2009,2025-03-25
2019,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1930,2300,2170,2025-03-25
1989,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1889,2089,1969,2025-03-26
2024,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2040,2300,2229,2025-03-26
1977,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1802,2053,1949,2025-03-27
2029,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2289,2289,2289,2025-03-27
1981,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1839,2042,1939,2025-03-28
2022,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1989,2259,2109,2025-03-28
1968,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1650,1953,1869,2025-04-02
2012,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1804,1981,1851,2025-04-02
1960,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1636,1953,1849,2025-04-03
2008,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1751,1920,1920,2025-04-03
1958,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1633,1954,1849,2025-04-04
2007,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1724,1846,1754,2025-04-04
1969,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1655,1906,1829,2025-04-07
2003,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1705,1909,1854,2025-04-07
1974,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1665,1909,1829,2025-04-08
2005,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1719,2259,2159,2025-04-08
1965,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1646,1909,1829,2025-04-09
2009,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1756,2229,1962,2025-04-09
1963,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1639,1919,1839,2025-04-10
2002,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1704,1945,1909,2025-04-10
1967,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1649,1929,1829,2025-04-11
2004,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1711,1950,1935,2025-04-11
1962,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1639,1919,1829,2025-04-12
2014,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1819,2129,1935,2025-04-12
1961,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1639,1915,1829,2025-04-15
2015,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1820,1966,1885,2025-04-15
1959,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1636,1929,1829,2025-04-16
1998,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1654,1654,1654,2025-04-16
1955,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1624,1935,1838,2025-04-17
2016,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1850,1945,1911,2025-04-17
1952,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1616,1945,1842,2025-04-19
2000,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1661,1957,1947,2025-04-19
1957,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1632,1969,1839,2025-04-21
2013,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1810,2020,1951,2025-04-21
1953,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1616,2002,1869,2025-04-23
2033,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,2300,2300,2300,2025-04-23
1954,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1616,2022,1869,2025-04-24
2017,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1896,2072,2010,2025-04-24
1966,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1647,2045,1888,2025-04-25
2018,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1919,2189,2043,2025-04-25
1973,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1660,2075,1888,2025-04-26
1996,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1601,2120,2047,2025-04-26
1971,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1660,2063,1909,2025-04-28
1997,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1610,2140,2049,2025-04-28
1956,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1630,2063,1889,2025-04-29
1999,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1660,2140,2012,2025-04-29
1970,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1660,2045,1889,2025-04-30
2001,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1690,2142,1962,2025-04-30
1964,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1640,2065,1919,2025-05-02
2011,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1760,2162,2090,2025-05-02
1972,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1660,2065,1927,2025-05-03
2010,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1760,2092,1962,2025-05-03
1975,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2070,1930,2025-05-05
2021,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1932,2143,2032,2025-05-05
1976,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1680,2064,1919,2025-05-06
2006,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1720,2142,2032,2025-05-06
38,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1690,2078,1948,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1841,2134,1921,2025-05-08
38,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1690,2078,1948,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1841,2134,1921,2025-05-08
38,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1690,2078,1948,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1841,2134,1921,2025-05-08
38,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1690,2078,1948,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1841,2134,1921,2025-05-08
38,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1690,2078,1948,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1841,2134,1921,2025-05-08
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
39,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
41,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),Samba Masuri,FAQ,1913,2063,1969,2025-05-09
40,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),I.R. 64,FAQ,1670,2089,1929,2025-05-09
